/html[1]/body[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/div[1]/img[1],https://vit.ac.in/system/files/styles/photo_gallery/private/DSC06374%20copy_0.jpg?itok=i04b3_mG
/html[1]/body[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/a[1]/div[1]/img[1],https://vit.ac.in/system/files/styles/photo_gallery/private/DSC06306%20copy.jpg?itok=83BgsffD
/html[1]/body[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[3]/a[1]/div[1]/img[1],https://vit.ac.in/system/files/styles/photo_gallery/private/004A4381%20copy.jpg?itok=xqtT6SwY
/html[1]/body[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[4]/a[1]/div[1]/img[1],https://vit.ac.in/system/files/styles/photo_gallery/private/004A4462%20copy.jpg?itok=ZfaWcfjR
/html[1]/body[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/a[1]/div[1]/img[1],https://vit.ac.in/system/files/styles/photo_gallery/private/DSC06357%20copy.jpg?itok=j8YrE-1o
/html[1]/body[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[6]/a[1]/div[1]/img[1],https://vit.ac.in/system/files/styles/photo_gallery/private/DSC06410%20copy.jpg?itok=gHOHOCHT
/html[1]/body[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[7]/a[1]/div[1]/img[1],https://vit.ac.in/system/files/styles/photo_gallery/private/DSC06493%20copy.jpg?itok=zfdPV8Bb
/html[1]/body[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[8]/a[1]/div[1]/img[1],https://vit.ac.in/system/files/styles/photo_gallery/private/DSC06469%20copy.jpg?itok=vE_6niED
